CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
671,34,7,106603.74,2,1,1,26387.71,0
835,29,10,130420.2,2,0,0,106276.55,0
636,38,1,0,1,1,0,45015.38,0
649,29,2,45022.23,1,1,1,173495.77,0
621,27,1,74298.43,1,1,1,52581.96,0
658,31,3,133003.03,1,0,1,146339.27,1
784,48,7,0,2,1,1,182609.97,0
783,37,1,136689.66,1,1,0,197890.65,0
615,32,4,0,2,1,1,6225.63,0
791,44,5,0,2,1,1,123977.86,1
762,53,1,102520.37,1,1,1,170195.4,0
607,35,2,0,2,1,1,114190.3,0
601,34,5,0,2,1,0,27022.57,0
540,67,1,88382.01,1,0,1,59457,0
812,44,4,115049.15,2,1,0,165038.41,0
685,58,1,104796.54,1,1,1,154181.41,0
680,33,1,123082.08,1,1,0,134960.98,0
680,58,8,0,2,1,1,65708.5,0
631,33,8,0,2,0,0,117374.22,0
569,43,7,0,2,1,1,77703.19,0
584,33,3,88311.48,2,1,1,177651.38,0
582,40,9,0,3,1,1,60954.45,0
609,32,7,71872.19,1,1,1,151924.9,0
506,35,6,110046.93,2,1,0,26318.73,0
503,42,8,104430.08,1,1,1,147557.71,0
503,28,5,0,2,1,0,125918.17,0
806,31,10,138653.51,1,1,0,190803.37,0
653,31,7,102575.04,1,1,1,11043.54,0
666,43,7,137780.74,2,1,1,119100.05,1
674,32,2,0,2,1,0,140579.17,0
798,32,7,0,2,0,1,37731.95,0
740,30,8,105209.54,1,1,0,1852.58,0
531,32,0,109570.21,2,1,1,172049.84,0
614,44,6,118715.86,1,1,0,133591.11,1
556,35,10,0,2,1,1,192751.18,0
678,43,2,153393.18,2,1,1,193828.27,0
587,33,6,132603.36,1,1,0,55775.72,0
527,36,6,0,2,1,1,102280.29,0
757,34,1,129398.01,2,0,0,44965.44,0
468,28,3,0,2,1,0,170661.02,0
693,29,2,151352.74,1,0,0,197145.89,0
483,44,5,136836.49,1,1,0,192359.9,1
466,40,4,91592.06,1,1,0,141210.18,1
770,30,8,0,2,1,0,100557.03,0
734,54,3,0,1,1,0,130805.54,1
716,22,8,0,2,1,1,92606.98,0
439,36,2,165536.28,2,1,1,123956.83,0
538,25,5,62482.95,1,1,1,102758.43,0
743,40,8,68155.59,1,1,0,94876.65,0
734,43,3,55853.33,2,0,1,94811.85,1
656,37,2,0,2,0,1,67840.81,0
666,31,2,79589.43,1,0,0,4050.57,0
627,41,5,100880.76,1,0,1,134665.25,0
480,25,3,174330.35,2,0,0,181647.13,0
792,19,7,143390.51,1,1,0,33282.84,0
613,59,8,91415.76,1,0,0,27965,1
476,30,3,134366.42,1,1,0,68343.53,0
539,24,3,0,2,1,1,198161.07,0
696,60,8,88786.81,1,1,1,196858.4,0
810,35,3,96814.46,2,1,1,120511.03,0
763,32,9,160680.41,1,1,0,30886.35,0
640,29,3,0,2,1,0,2743.69,0
655,47,10,0,2,1,0,167778.62,0
526,31,5,145537.21,1,1,0,132404.64,0
678,28,4,0,2,1,1,144423.17,1
554,45,6,0,2,1,1,181204.5,0
597,30,2,119370.11,1,1,1,182726.22,1
560,28,1,0,2,1,1,120880.72,0
850,47,10,134381.52,1,0,0,26812.89,1
546,74,8,114888.74,2,1,1,66732.63,1
623,42,1,149332.48,2,1,0,100834.22,0
698,40,7,105061.74,3,1,0,107815.31,1
620,32,7,0,2,1,1,34665.79,0
619,40,10,0,1,1,1,147093.84,1
561,21,4,0,1,1,1,36942.35,0
753,39,7,155062.8,1,1,1,16460.77,0
721,43,3,88798.34,1,0,0,45610.63,0
451,33,6,0,2,1,0,184954.11,0
680,51,5,143139.87,1,0,0,47795.43,1
590,23,7,0,2,1,0,196789.9,0
634,27,3,107027.52,1,1,0,173425.68,0
676,29,4,140720.93,1,1,0,36221.18,0
642,30,8,80964.57,2,1,0,174738.2,0
760,39,6,178585.46,1,1,0,67131.3,1
736,26,4,135889.13,1,1,1,165692.03,0
656,43,7,134919.85,1,1,0,194691.95,0
776,33,8,115130.34,1,0,0,129525.5,1
832,34,6,138190.13,2,0,1,146511.2,0
631,37,9,131519.49,2,1,1,51752.18,0
795,56,5,0,1,1,0,35418.69,1
648,39,3,126935.98,2,0,1,57995.74,0
615,39,4,133707.09,1,1,1,108152.75,0
682,27,1,97893.2,1,1,0,166144.98,0
694,34,5,127900.03,1,1,0,101737.8,0
694,37,10,143835.47,1,0,1,33326.71,0
607,44,0,0,2,1,1,81140.09,0
664,48,10,0,1,1,0,140173.17,1
756,60,2,0,1,1,1,166513.49,1
645,40,3,129596.77,1,1,1,103232.6,0
653,30,4,0,2,1,0,120736.04,0
710,24,2,110407.44,2,0,0,15832.43,1
697,76,7,0,2,0,1,188772.45,0
619,41,8,142015.76,2,1,0,114323.66,0
648,55,1,81370.07,1,0,1,181534.04,0
482,48,2,69329.47,1,0,0,102640.52,1
548,28,8,116755.5,2,1,1,158585.17,1
752,44,6,83870.33,1,1,0,178722.24,0
648,39,6,130694.89,2,1,1,153955.38,1
643,34,8,117451.47,1,1,0,65374.86,0
573,35,9,206868.78,2,0,1,102986.15,0
686,39,3,111695.62,1,0,0,136643.84,0
644,40,9,137285.26,4,1,0,77063.63,1
702,29,6,149218.39,1,1,1,9633.01,0
652,51,7,0,2,0,1,43496.36,0
641,32,7,0,2,1,1,24267.28,0
692,41,8,130701.29,1,1,0,59354.24,1
574,34,5,0,2,0,0,28269.86,0
643,31,3,167949.48,1,1,0,143162.34,0
834,23,4,131254.81,1,1,0,20199.3,0
591,28,5,0,2,1,1,48606.92,0
470,34,9,0,2,0,1,89013.67,0
608,34,7,86656.13,1,0,1,59890.29,0
649,37,8,114737.26,1,1,1,106655.88,1
665,38,5,0,2,1,0,156439.56,0
651,39,6,0,1,1,0,24176.44,0
555,62,4,119817.33,1,0,1,43507.1,1
637,48,7,130806.99,2,1,1,132005.85,1
675,49,0,0,1,1,1,80496.71,1
677,40,5,0,2,1,0,88947.56,0
850,35,2,80931.75,1,0,0,12639.67,1
815,56,3,0,3,1,1,94248.16,1
665,32,1,132178.67,1,0,0,11865.76,0
485,27,3,0,2,1,0,141449.86,0
577,43,6,0,2,1,1,149457.81,0
586,35,7,164769.02,3,1,0,119814.25,1
722,29,1,107233.85,2,1,0,24924.92,0
528,27,7,176227.07,2,0,1,139481.53,0
542,39,4,109949.39,2,1,1,41268.65,0
552,34,5,0,2,1,1,1351.41,0
678,60,10,117738.81,1,1,0,147489.76,1
575,37,9,133292.45,1,1,0,111175.09,0
669,43,1,160474.59,1,1,1,95963.14,0
636,43,6,0,2,1,0,43128.95,0
667,55,9,154393.43,1,1,1,137674.96,1
652,45,9,110827.49,1,1,1,153383.54,1
637,36,10,145750.45,2,1,1,96660.76,0
516,45,8,109044.3,1,0,1,115818.16,0
801,32,4,75170.54,1,1,1,37898.5,0
692,42,2,0,2,1,0,145222.93,0
585,28,6,105795.9,1,1,1,41219.09,0
590,32,5,0,2,1,0,59249.83,0
554,66,8,0,2,1,1,116747.62,0
659,49,1,0,1,1,0,116249.72,1
690,26,3,118097.87,1,1,0,61257.83,0
697,29,0,172693.54,1,0,0,141798.98,0
610,36,4,129440.3,2,1,0,102638.35,0
599,36,4,0,2,0,0,13210.56,0
544,23,1,96471.2,1,1,0,35550.97,0
548,46,1,0,1,1,1,104469.06,1
635,24,4,140197.18,1,1,1,142935.83,0
722,20,6,0,2,1,0,195486.28,0
564,33,4,135946.26,1,1,0,63170,0
719,69,3,0,2,1,1,58320.06,0
547,50,3,81290.02,3,0,1,177747.03,1
850,42,8,0,1,1,0,19632.64,1
515,60,9,113715.36,1,1,0,18424.24,1
667,56,2,168883.08,1,0,1,18897.78,0
607,36,8,143421.74,1,1,0,97879.02,0
525,26,7,153644.39,1,1,1,63197.88,0
606,53,1,109330.06,1,1,1,75860.01,0
686,27,1,115095.88,2,0,0,78622.46,0
611,35,10,0,1,1,1,23598.23,1
827,46,1,183276.32,1,1,1,13460.27,0
572,33,9,68193.72,1,1,0,19998.31,0
726,32,8,0,2,0,0,185075.63,0
579,31,6,139729.54,1,0,1,135815.38,0
598,56,4,98365.33,1,1,1,44251.33,0
663,36,10,0,2,1,0,136349.55,0
505,37,10,122453.97,2,1,1,52693.99,0
576,30,7,132174.41,2,0,0,93767.03,0
555,24,2,0,2,0,1,197866.55,0
524,30,1,0,2,1,0,126812.85,0
776,39,2,104349.45,1,0,0,79503.05,0
645,41,2,138881.04,1,1,0,129936.53,1
850,32,0,116968.91,1,0,0,175094.62,0
603,35,1,105346.03,2,1,1,130379.5,0
691,26,9,136623.19,1,1,0,153228,0
583,29,10,0,2,1,1,111285.85,0
584,66,5,0,1,1,0,49553.38,1
679,33,6,0,2,1,1,98015.85,0
646,36,6,124445.52,1,1,0,88481.32,0
559,34,5,68999.66,2,1,1,66879.27,0
595,36,6,85768.42,1,1,1,24802.77,0
527,47,1,0,1,1,0,21312.16,1
684,34,9,100628,2,1,1,190263.78,0
673,32,0,0,1,1,1,72873.33,0
802,38,7,0,2,0,1,57764.65,0
675,54,6,0,1,1,0,110273.84,1
762,19,6,0,2,1,0,55500.17,0
580,50,0,125647.36,1,1,0,57541.08,1
621,31,8,100375.39,1,1,1,90384.26,0
411,36,10,0,1,0,0,120694.35,0
815,24,7,171922.72,1,0,1,178028.96,0
631,32,2,146810.99,2,1,1,180990.29,0
514,45,3,109032.23,1,0,1,155407.21,1
638,57,6,0,1,1,0,33676.48,1
791,25,7,0,1,1,0,89666.28,0
516,35,5,128653.59,1,1,0,127558.26,0
734,37,3,80387.81,1,0,1,77272.62,0
611,58,8,0,2,0,1,107665.68,1
850,43,0,108508.82,3,1,0,184044.8,1
641,31,10,155978.17,1,1,0,91510.71,0
585,38,5,0,1,1,1,87363.56,0
552,50,4,121175.56,1,1,0,117505.07,1
507,29,4,89349.47,2,0,0,180626.68,0
735,38,7,86131.71,2,0,0,93478.96,0
707,58,3,102346.86,1,1,1,114672.64,0
698,36,7,121263.62,1,1,1,13387.88,0
841,31,2,0,2,1,0,173240.52,0
688,33,2,0,1,0,0,27557.18,1
614,51,3,0,2,1,1,5552.37,0
511,48,6,149726.08,1,0,0,88307.87,1
447,43,2,0,2,1,0,33879.26,1
738,35,5,161274.05,2,1,0,181429.87,0
422,33,2,0,2,1,0,102655.31,0
537,30,1,103138.17,1,1,1,96555.42,0
707,40,3,109628.44,1,1,0,189366.03,0
690,54,5,0,1,1,0,12847.61,1
664,33,7,97286.16,2,1,0,143433.33,0
850,33,7,118004.26,1,1,0,183983.82,0
584,32,9,85534.83,1,0,0,169137.24,0
728,59,4,0,1,1,1,163365.85,1
560,43,4,95140.44,2,1,0,123181.44,1
629,31,6,0,1,1,1,16447.6,1
658,25,3,0,2,0,1,173948.4,0
794,54,1,75900.84,1,1,1,192154.66,0
790,41,2,126619.27,1,1,0,198224.38,0
640,44,7,111833.47,1,1,0,67202.74,0
652,37,7,0,2,1,0,68789.93,0
583,57,3,238387.56,1,0,1,147964.99,1
775,32,2,108698.96,2,1,1,161069.73,0
584,39,2,112687.69,1,1,1,127749.61,0
635,48,4,81556.89,2,1,0,191914.37,0
814,48,9,136596.85,1,1,1,185791.9,0
735,43,9,98807.45,1,0,0,184570.04,1
678,31,1,0,2,0,1,130446.65,0
693,37,1,0,2,1,1,82867.55,0
640,30,6,107499.7,1,1,1,187632.22,0
773,23,8,0,2,1,0,56759.79,0
736,30,9,0,2,1,0,34180.33,0
693,28,8,0,2,1,1,158545.25,0
496,41,1,176024.05,2,1,0,182337.98,0
751,39,3,0,2,1,1,84175.34,0
528,39,0,127631.62,1,0,1,22197.8,1
754,19,9,0,1,1,0,189641.11,0
568,26,10,109819.16,2,1,0,154491.39,0
592,41,2,138734.94,1,1,0,90020.74,0
558,25,10,111363.1,2,1,0,197264.35,0
825,34,9,0,2,1,1,31933.06,0
677,28,0,143988,2,1,0,8755.69,1
653,34,5,118838.75,1,1,1,52820.13,0
593,35,4,161637.75,1,1,1,20008.46,0
632,44,3,133793.89,1,1,1,34607.14,1
601,35,8,71553.83,1,1,0,177384.45,0
786,62,8,0,1,1,1,165702.64,0
654,40,3,0,2,1,0,167889.1,0
572,38,7,0,2,1,1,133122.62,0
813,62,10,64667.95,2,0,1,140454.14,0
523,28,2,121164.11,1,1,1,59938.81,0
506,50,3,0,2,1,0,12016.79,0
513,72,3,98903.06,1,1,1,81251.24,0
664,31,7,104158.84,1,1,0,134169.85,0
684,54,6,0,2,1,1,94888.6,0
608,63,3,139529.93,2,1,1,175696.16,1
527,25,6,0,2,0,1,96758.58,0
666,53,5,64646.7,1,1,0,128019.48,1
779,71,3,0,2,1,1,146895.36,1
629,40,6,0,2,1,1,139356.3,0
430,35,1,118894.22,1,0,0,2923.61,0
712,24,2,0,1,0,1,121232.51,0
682,30,9,0,2,1,1,2053.42,0
634,41,8,68213.99,1,1,1,6382.46,0
487,31,1,0,2,1,0,158750.13,0
808,47,8,139196,1,0,1,74028.36,0
527,32,7,0,2,1,1,44099.75,0
637,50,4,126345.55,1,0,1,17323,1
802,40,5,0,2,1,1,175043.69,0
529,38,2,0,1,1,0,146388.85,1
850,43,3,0,2,0,0,2465.8,0
738,18,4,0,2,1,1,47799.15,0
817,34,5,129278.43,1,0,0,165562.84,0
735,31,3,119558.35,1,0,0,72927.68,0
619,41,5,92467.58,1,1,0,38270.47,0
671,27,5,0,2,0,0,120893.07,0
581,31,6,0,2,1,0,188377.21,0
690,36,10,0,2,1,0,55902.93,0
579,56,4,99340.83,1,0,0,4523.74,1
688,24,3,0,2,1,1,102195.16,0
599,28,4,126833.79,2,1,0,60843.09,1
729,29,5,109676.52,1,1,1,25548.47,0
718,29,3,0,1,0,1,134462.29,0
712,53,6,134729.99,2,1,1,132702.64,0
474,37,3,98431.37,1,0,0,75698.44,0
565,33,8,130368.31,2,1,0,105642.43,0
658,31,7,123974.96,1,1,0,102153.75,0
714,63,4,138082.16,1,0,1,166677.54,0
725,45,1,129855.32,1,0,0,24218.65,0
825,40,6,132308.22,1,0,0,117122.5,0
665,45,5,155447.65,2,1,0,51871.95,1
670,35,2,124268.64,2,0,1,84321.03,0
474,34,9,176311.36,1,1,0,160213.27,0
591,40,2,99886.42,2,1,1,88695.19,0
508,31,7,0,2,1,1,6123.15,0
695,36,2,0,2,0,1,167749.54,0
660,24,5,85089.3,1,1,1,71638,0
687,41,10,134318.21,2,1,1,198064.52,0
658,29,5,75395.53,2,0,1,54914.92,0
705,33,5,116765.7,1,0,0,190659.17,1
739,60,4,0,1,1,1,51637.67,0
844,38,7,111501.66,1,1,1,119333.38,0
602,48,7,76595.08,2,0,0,127095.14,0
759,33,9,160541.36,2,0,0,93541.14,0
747,38,2,129728.6,1,1,0,89289.54,0
673,47,1,0,2,0,0,108762.16,0
671,34,5,130929.02,4,1,1,28238.25,1
640,74,2,116800.25,1,1,1,34130.43,0
581,40,0,101016.53,1,0,1,7926.35,1
630,67,5,0,2,1,1,27330.27,0
703,33,8,190566.65,1,1,1,79997.14,0
698,47,6,0,1,1,0,50213.81,1
742,43,6,97067.69,1,0,1,60920.03,1
652,37,4,92208.54,1,0,1,197699.8,1
644,37,2,186347.97,2,1,0,92809.73,0
735,55,2,103176.62,1,0,1,163516.16,0
777,58,4,0,1,1,1,62449.07,1
644,40,4,77270.08,2,1,1,115800.1,1
665,37,3,111911.63,1,1,1,110359.68,1
529,72,5,94216.05,1,1,1,78695.68,0
803,45,7,0,2,1,1,128378.04,0
604,26,3,0,2,1,0,155248.62,0
738,49,6,106770.82,1,1,0,123499.27,0
655,72,5,138089.97,2,1,1,99920.41,0
698,39,9,133191.19,2,0,1,53289.49,0
775,66,9,0,2,1,1,67622.34,0
735,41,7,74135.85,1,1,1,11783.1,1
766,41,6,99208.46,2,1,0,62402.38,0
537,84,8,92242.34,1,1,1,186235.98,0
599,25,7,108380.72,1,1,1,79005.95,0
420,55,4,91893.32,1,1,0,144870.28,1
674,32,7,85757.93,1,1,1,95481,0
570,46,3,0,2,0,0,820.46,0
623,33,8,96759.42,1,1,1,174777.98,0
710,30,6,0,2,1,1,8991.17,0
466,29,6,0,2,1,1,2797.27,0
759,22,5,0,1,1,0,22303.17,0
581,71,4,0,2,1,1,197562.08,0
820,33,2,132150.26,2,1,0,23067.97,0
759,41,9,0,2,0,1,190294.12,0
628,31,6,175443.75,1,1,0,113167.17,1
676,31,3,78990.15,1,1,1,124777.14,0
591,33,4,113743.37,1,1,0,124625.08,0
690,26,5,157624.84,1,1,1,49599.27,0
624,62,7,125163.62,2,1,1,151411.5,0
573,23,2,0,1,1,0,122964.18,0
694,60,9,0,1,1,1,57088.97,0
632,29,7,80922.75,1,1,0,7820.78,0
632,40,3,193354.86,2,1,0,149188.41,0
832,40,9,107648.94,2,1,1,134638.97,0
598,46,7,131769.04,1,0,0,184980.23,1
430,36,1,138992.48,2,0,0,122373.42,0
711,37,8,113899.92,1,0,0,80215.2,0
582,26,6,114450.32,1,1,1,14081.64,0
605,39,3,0,2,1,0,199390.45,0
657,37,2,0,2,1,1,7667.48,0
578,40,6,63609.92,1,0,0,74965.61,1
532,38,9,0,2,0,0,30583.95,0
612,42,10,75497.51,1,0,0,149682.78,0
792,42,2,0,2,1,0,92664.09,0
674,26,10,0,2,1,1,138423.1,0
680,31,1,0,2,1,1,3148.2,0
593,39,0,117704.73,1,1,0,197933.5,0
679,35,1,130463.55,2,1,1,37341.17,0
493,32,8,46161.18,1,1,1,79577.4,0
688,42,5,0,2,0,0,197602.29,0
769,43,4,110182.54,2,1,1,87537.32,0
581,49,10,0,2,0,0,41623.59,0
465,41,9,117221.15,1,1,0,168280.95,0
641,35,4,0,2,0,0,125986.18,0
731,43,9,79120.27,1,0,0,548.52,1
625,37,1,177069.24,2,1,1,96088.54,0
468,36,3,61636.97,1,0,0,107787.42,0
790,26,5,0,1,1,0,20510.79,0
587,37,6,104414.03,1,1,0,192026.02,0
692,66,4,159732.02,1,1,1,118188.15,0
676,34,4,89437.03,1,1,1,189540.95,0
571,41,8,0,1,1,1,63736.17,0
700,32,3,0,1,0,0,95740.37,0
445,30,3,0,2,1,1,127939.19,0
746,36,7,142400.77,1,1,1,193438.69,0
722,47,2,88011.4,1,1,1,90655.94,1
596,36,2,0,2,1,1,12067.39,0
850,30,8,154870.28,1,1,1,54191.38,0
597,46,4,0,2,1,0,58667.16,1
436,43,5,0,2,1,1,35687.43,0
660,28,1,118402.25,2,1,0,14288.93,0
649,37,9,87374.88,2,1,1,247.36,0
646,32,8,105397.8,1,1,0,78111.84,1
560,31,5,125341.69,1,1,0,79547.39,0
710,49,10,129164.88,1,1,1,193266.72,0
513,40,3,141004.46,1,1,0,105028.46,0
607,21,0,0,2,1,0,116106.52,0
757,57,3,89079.41,1,1,1,53179.21,1
619,40,9,103604.31,2,0,0,140947.05,0
612,24,1,182705.05,1,1,1,171837.06,0
842,29,8,0,2,1,1,123437.05,0
713,33,6,94598.48,1,0,0,197519.66,1
657,36,8,188241.05,2,0,0,183058.51,1
770,37,9,0,2,0,0,22710.72,0
773,40,10,0,2,0,1,69303.15,0
470,39,5,117469.91,2,0,0,63705.9,0
781,35,4,80790.74,1,1,0,116429.51,0
428,62,1,107735.93,1,0,1,58381.77,0
600,43,8,133379.41,1,1,0,177378.66,1
697,37,7,168066.87,1,1,0,35450.53,0
692,43,2,69014.49,2,0,0,164621.43,0
791,28,4,0,1,1,0,174435.48,0
538,42,1,98548.62,2,0,1,94047.75,0
820,49,1,0,2,1,1,119087.25,0
679,26,3,76554.06,1,1,1,184800.27,0
649,36,2,0,2,0,1,75035.48,0
632,27,3,107375.82,1,1,1,62703.38,0
594,40,9,122417.17,2,0,1,190882.69,0
682,42,0,0,1,0,1,91981.85,1
720,33,6,97188.62,1,0,0,91881.29,0
769,31,4,61297.05,2,1,1,7118.02,0
746,30,1,112666.67,1,0,0,11710.4,1
623,40,7,0,1,1,1,25904.12,0
537,28,3,157842.07,1,1,0,86911.49,0
468,46,7,91443.75,1,1,0,10958.18,0
588,30,0,110148.49,1,1,0,5790.9,1
729,34,9,53299.96,2,1,1,42855.97,0
543,37,3,0,2,1,1,78915.68,0
499,39,6,0,2,1,1,81409,0
784,28,2,70233.74,2,1,1,179252.73,0
604,33,3,0,1,1,0,42171.13,1
614,25,10,75212.28,1,1,0,58965.04,0
671,31,7,41299.03,1,0,1,102681.32,0
587,35,3,83286.56,1,1,0,125553.52,0
593,43,10,0,2,0,0,53478.02,0
453,29,6,0,1,0,0,198376.02,1
570,35,6,85668.59,1,1,0,105525.36,0
655,45,7,57327.04,1,0,1,47349,0
632,47,3,0,2,1,0,178822.32,0
681,37,7,69609.85,1,1,1,72127.83,0
591,46,4,129269.27,1,1,0,163504.33,0
779,27,1,0,2,1,1,190623.02,0
456,63,1,165350.61,2,0,0,140758.07,1
